Grid_Sco00re			Grid_Score	Grid_vdw	Grid_es	Int_energy
RNAewa_LIGfilip-openbabel_mol0137	mol137	0	-44.084400	-41.594818	-2.489580	7.082212
RNAewa_LIGfilip-openbabel_mol0138	mol138	0	-56.834885	-56.941700	0.106815	8.497497
RNAewa_LIGfilip-openbabel_mol0139	mol139	0	-41.995544	-40.305359	-1.690187	10.341620
RNAewa_LIGfilip-openbabel_mol0140	mol140	0	-56.634125	-54.992260	-1.641865	6.803509
RNAewa_LIGfilip-openbabel_mol0141	mol141	0	-41.807362	-40.953007	-0.854356	3.308768
RNAewa_LIGfilip-openbabel_mol0142	mol142	0	-52.896114	-52.151463	-0.744651	12.497627
RNAewa_LIGfilip-openbabel_mol0143	mol143	0	-46.624065	-44.666382	-1.957683	12.999636
RNAewa_LIGfilip-openbabel_mol0144	mol144	0	-41.146244	-38.860500	-2.285742	6.382597
RNAewa_LIGfilip-openbabel_mol0145	mol145	0	-41.645596	-37.738560	-3.907037	5.874922
RNAewa_LIGfilip-openbabel_mol0146	mol146	0	-39.899570	-38.323517	-1.576055	2.545376
RNAewa_LIGfilip-openbabel_mol0147	mol147	0	-39.884335	-37.612484	-2.271850	4.173203
RNAewa_LIGfilip-openbabel_mol0148	mol148	0	-50.782322	-50.172199	-0.610122	10.514462
RNAewa_LIGfilip-openbabel_mol0149	mol149	0	-44.038349	-43.088020	-0.950327	6.564036
RNAewa_LIGfilip-openbabel_mol0150	mol150	0	-42.303276	-39.546528	-2.756750	7.131476
RNAewa_LIGfilip-openbabel_mol0151	mol151	0	-42.264385	-41.532494	-0.731891	7.157142
RNAewa_LIGfilip-openbabel_mol0152	mol152	0	-39.588287	-36.731102	-2.857184	5.206319
RNAewa_LIGfilip-openbabel_mol0153	mol153	0	-44.705814	-41.960831	-2.744982	8.753494
RNAewa_LIGfilip-openbabel_mol0154	mol154	0	-52.427124	-50.697243	-1.729882	5.725235
RNAewa_LIGfilip-openbabel_mol0155	mol155	0	-50.494781	-50.304146	-0.190637	15.341897
RNAewa_LIGfilip-openbabel_mol0156	mol156	0	-49.010471	-47.722000	-1.288471	5.314604
RNAewa_LIGfilip-openbabel_mol0157	mol157	0	-51.567165	-50.359173	-1.207994	7.869726
RNAewa_LIGfilip-openbabel_mol0158	mol158	0	-48.992752	-47.013206	-1.979544	10.321480
RNAewa_LIGfilip-openbabel_mol0159	mol159	0	-53.805519	-52.371548	-1.433973	6.355029
RNAewa_LIGfilip-openbabel_mol0160	mol160	0	-46.032948	-43.333122	-2.699824	5.394437
RNAewa_LIGfilip-openbabel_mol0161	mol161	0	-53.818748	-51.404404	-2.414344	10.538830
RNAewa_LIGfilip-openbabel_mol0162	mol162	0	-43.021030	-41.832462	-1.188569	5.520851
RNAewa_LIGfilip-openbabel_mol0163	mol163	0	-41.469612	-37.083549	-4.386062	2.904517
RNAewa_LIGfilip-openbabel_mol0164	mol164	0	-52.625675	-52.357132	-0.268543	8.105323
RNAewa_LIGfilip-openbabel_mol0165	mol165	0	-49.703773	-49.576283	-0.127490	16.554853
RNAewa_LIGfilip-openbabel_mol0166	mol166	0	-50.882504	-50.673107	-0.209395	10.981920
RNAewa_LIGfilip-openbabel_mol0167	mol167	0	-40.455063	-36.561241	-3.893821	4.543615
RNAewa_LIGfilip-openbabel_mol0168	mol168	0	-47.297787	-44.072697	-3.225090	11.642273
RNAewa_LIGfilip-openbabel_mol0169	mol169	0	-45.464237	-41.343777	-4.120461	7.526515
RNAewa_LIGfilip-openbabel_mol0170	mol170	0	-45.375713	-44.501572	-0.874142	5.701169
RNAewa_LIGfilip-openbabel_mol0171	mol171	0	-42.581924	-42.308727	-0.273196	3.334333
RNAewa_LIGfilip-openbabel_mol0172	mol172	0	-46.903870	-46.378860	-0.525008	4.488807
RNAewa_LIGfilip-openbabel_mol0173	mol173	0	-49.678902	-49.983772	0.304872	6.472654
RNAewa_LIGfilip-openbabel_mol0174	mol174	0	-40.340836	-39.639400	-0.701434	4.889159
RNAewa_LIGfilip-openbabel_mol0175	mol175	0	-41.069519	-40.157063	-0.912456	8.642230
RNAewa_LIGfilip-openbabel_mol0176	mol176	0	-54.898922	-53.505154	-1.393770	11.501987
RNAewa_LIGfilip-openbabel_mol0177	mol177	0	-47.367233	-44.014866	-3.352365	8.862180
RNAewa_LIGfilip-openbabel_mol0178	mol178	0	-44.225929	-42.872322	-1.353608	4.020455
RNAewa_LIGfilip-openbabel_mol0179	mol179	0	-46.644794	-42.892384	-3.752412	6.413849
RNAewa_LIGfilip-openbabel_mol0180	mol180	0	-44.206032	-42.611694	-1.594338	4.014108
RNAewa_LIGfilip-openbabel_mol0181	mol181	0	-48.653236	-44.881798	-3.771439	4.051973
RNAewa_LIGfilip-openbabel_mol0182	mol182	0	-41.238186	-39.254837	-1.983349	7.751652
RNAewa_LIGfilip-openbabel_mol0183	mol183	0	-55.492519	-51.171474	-4.321046	11.195199
RNAewa_LIGfilip-openbabel_mol0184	mol184	0	-49.511204	-47.982651	-1.528552	9.378483
RNAewa_LIGfilip-openbabel_mol0185	mol185	0	-42.973625	-41.227406	-1.746221	7.887283
RNAewa_LIGfilip-openbabel_mol0186	mol186	0	-43.290581	-41.146790	-2.143790	5.752244
RNAewa_LIGfilip-openbabel_mol0187	mol187	0	-51.145161	-50.107841	-1.037318	8.330459
RNAewa_LIGfilip-openbabel_mol0188	mol188	0	-42.958145	-40.304398	-2.653749	8.452024
RNAewa_LIGfilip-openbabel_mol0189	mol189	0	-43.347095	-43.055561	-0.291535	7.387746
RNAewa_LIGfilip-openbabel_mol0190	mol190	0	-50.663864	-47.949593	-2.714272	4.826263
RNAewa_LIGfilip-openbabel_mol0191	mol191	0	-51.507904	-50.804108	-0.703796	10.158817
RNAewa_LIGfilip-openbabel_mol0192	mol192	0	-45.254070	-41.504765	-3.749304	3.679271
RNAewa_LIGfilip-openbabel_mol0193	mol193	0	-45.261570	-42.894447	-2.367124	4.630878
RNAewa_LIGfilip-openbabel_mol0194	mol194	0	-39.038940	-38.188118	-0.850821	6.658383
RNAewa_LIGfilip-openbabel_mol0195	mol195	0	-36.897980	-33.760880	-3.137100	3.480642
RNAewa_LIGfilip-openbabel_mol0196	mol196	0	-45.224545	-42.479637	-2.744908	10.168720
RNAewa_LIGfilip-openbabel_mol0197	mol197	0	-42.822067	-39.487793	-3.334273	9.500508
RNAewa_LIGfilip-openbabel_mol0198	mol198	0	-48.361832	-48.178371	-0.183461	16.644335
RNAewa_LIGfilip-openbabel_mol0199	mol199	0	-48.249535	-45.774643	-2.474893	16.726673
RNAewa_LIGfilip-openbabel_mol0200	mol200	0	-42.097893	-39.624569	-2.473325	5.271744
RNAewa_LIGfilip-openbabel_mol0201	mol201	0	-40.982635	-39.070694	-1.911940	6.090389
RNAewa_LIGfilip-openbabel_mol0202	mol202	0	-41.146652	-41.907928	0.761275	7.920404
RNAewa_LIGfilip-openbabel_mol0203	mol203	0	-40.146992	-39.571171	-0.575821	14.541662
RNAewa_LIGfilip-openbabel_mol0204	mol204	0	-48.027477	-42.012638	-6.014839	11.054457
RNAewa_LIGfilip-openbabel_mol0205	mol205	0	-48.621727	-46.578259	-2.043467	1.748070
RNAewa_LIGfilip-openbabel_mol0206	mol206	0	-46.293140	-44.324661	-1.968479	4.776144
RNAewa_LIGfilip-openbabel_mol0207	mol207	0	-37.937962	-36.827278	-1.110685	8.092863
RNAewa_LIGfilip-openbabel_mol0208	mol208	0	-42.380089	-39.159214	-3.220874	11.062874
RNAewa_LIGfilip-openbabel_mol0209	mol209	0	-47.521553	-46.030933	-1.490621	3.132977
RNAewa_LIGfilip-openbabel_mol0210	mol210	0	-50.984013	-50.791409	-0.192605	7.075415
RNAewa_LIGfilip-openbabel_mol0211	mol211	0	-48.897060	-44.888809	-4.008252	11.063771
RNAewa_LIGfilip-openbabel_mol0212	mol212	0	-53.693214	-52.338074	-1.355139	14.295019
RNAewa_LIGfilip-openbabel_mol0213	mol213	0	-41.515530	-39.988659	-1.526869	6.084194
RNAewa_LIGfilip-openbabel_mol0214	mol214	0	-56.244621	-57.373116	1.128496	9.566196
RNAewa_LIGfilip-openbabel_mol0215	mol215	0	-47.168674	-45.236378	-1.932299	7.395298
RNAewa_LIGfilip-openbabel_mol0216	mol216	0	-51.449436	-51.427345	-0.022092	7.845026
RNAewa_LIGfilip-openbabel_mol0217	mol217	0	-39.233128	-37.980450	-1.252678	3.038980
RNAewa_LIGfilip-openbabel_mol0218	mol218	0	-47.478943	-46.500034	-0.978909	5.422069
RNAewa_LIGfilip-openbabel_mol0219	mol219	0	-41.781044	-39.614693	-2.166350	1.982781
RNAewa_LIGfilip-openbabel_mol0220	mol220	0	-47.737782	-44.347176	-3.390605	8.660818
RNAewa_LIGfilip-openbabel_mol0221	mol221	0	-53.960629	-52.303902	-1.656726	14.717479
RNAewa_LIGfilip-openbabel_mol0222	mol222	0	-49.751259	-48.413506	-1.337752	8.668339
RNAewa_LIGfilip-openbabel_mol0223	mol223	0	-40.331631	-37.557564	-2.774066	7.993199
RNAewa_LIGfilip-openbabel_mol0224	mol224	0	-49.732983	-48.612164	-1.120818	4.873683
RNAewa_LIGfilip-openbabel_mol0225	mol225	0	-54.339737	-54.672615	0.332878	1.034028
RNAewa_LIGfilip-openbabel_mol0226	mol226	0	-44.676346	-43.787460	-0.888886	5.770795
RNAewa_LIGfilip-openbabel_mol0227	mol227	0	-49.856319	-47.262062	-2.594258	4.031634
RNAewa_LIGfilip-openbabel_mol0228	mol228	0	-39.127151	-37.133987	-1.993164	4.078733
RNAewa_LIGfilip-openbabel_mol0229	mol229	0	-51.957119	-49.671062	-2.286057	8.260220
RNAewa_LIGfilip-openbabel_mol0230	mol230	0	-49.604103	-47.037533	-2.566569	8.468792
RNAewa_LIGfilip-openbabel_mol0231	mol231	0	-43.069832	-41.347134	-1.722698	13.028093
RNAewa_LIGfilip-openbabel_mol0232	mol232	0	-56.620724	-56.695774	0.075049	16.503895
RNAewa_LIGfilip-openbabel_mol0233	mol233	0	-51.852512	-51.121353	-0.731160	8.678242
RNAewa_LIGfilip-openbabel_mol0234	mol234	0	-44.310303	-43.784756	-0.525548	6.365070
RNAewa_LIGfilip-openbabel_mol0235	mol235	0	-43.380383	-41.624149	-1.756232	7.367996
RNAewa_LIGfilip-openbabel_mol0236	mol236	0	-38.844742	-37.992752	-0.851991	11.155228
RNAewa_LIGfilip-openbabel_mol0237	mol237	0	-42.169346	-42.238010	0.068664	3.106673
RNAewa_LIGfilip-openbabel_mol0238	mol238	0	-44.184414	-41.409245	-2.775169	5.197872
RNAewa_LIGfilip-openbabel_mol0239	mol239	0	-54.119358	-54.109337	-0.010020	8.839390
RNAewa_LIGfilip-openbabel_mol0240	mol240	0	-58.974895	-56.200214	-2.774683	13.263671
RNAewa_LIGfilip-openbabel_mol0241	mol241	0	-42.716915	-43.279274	0.562360	5.628935
RNAewa_LIGfilip-openbabel_mol0242	mol242	0	-38.589615	-38.419216	-0.170400	5.074015
RNAewa_LIGfilip-openbabel_mol0243	mol243	0	-45.673859	-43.267925	-2.405935	3.971004
RNAewa_LIGfilip-openbabel_mol0244	mol244	0	-58.291138	-55.551903	-2.739234	8.405581
RNAewa_LIGfilip-openbabel_mol0245	mol245	0	-58.429020	-56.189514	-2.239507	10.782984
RNAewa_LIGfilip-openbabel_mol0246	mol246	0	-40.678146	-40.570965	-0.107182	7.504705
RNAewa_LIGfilip-openbabel_mol0247	mol247	0	-40.176334	-38.170998	-2.005337	11.383191
RNAewa_LIGfilip-openbabel_mol0248	mol248	0	-40.846046	-39.219822	-1.626225	5.397306
RNAewa_LIGfilip-openbabel_mol0249	mol249	0	-44.835262	-43.550800	-1.284461	4.780516
RNAewa_LIGfilip-openbabel_mol0250	mol250	0	-40.770382	-41.075912	0.305532	15.061853
RNAewa_LIGfilip-openbabel_mol0251	mol251	0	-49.259693	-48.070873	-1.188821	4.634770
RNAewa_LIGfilip-openbabel_mol0252	mol252	0	-48.991734	-46.960503	-2.031229	7.717595
RNAewa_LIGfilip-openbabel_mol0253	mol253	0	-42.512100	-39.568893	-2.943208	3.310003
RNAewa_LIGfilip-openbabel_mol0254	mol254	0	-55.648170	-53.156174	-2.491997	5.146604
RNAewa_LIGfilip-openbabel_mol0255	mol255	0	-38.261692	-36.169479	-2.092214	5.264424
RNAewa_LIGfilip-openbabel_mol0256	mol256	0	-42.819942	-39.705872	-3.114071	15.051353
RNAewa_LIGfilip-openbabel_mol0257	mol257	0	-45.819069	-43.117584	-2.701486	11.745351
RNAewa_LIGfilip-openbabel_mol0258	mol258	0	-54.848095	-52.263065	-2.585031	10.737121
RNAewa_LIGfilip-openbabel_mol0259	mol259	0	-55.527035	-53.471539	-2.055496	13.050190
RNAewa_LIGfilip-openbabel_mol0260	mol260	0	-39.405960	-37.474796	-1.931165	6.971651
RNAewa_LIGfilip-openbabel_mol0261	mol261	0	-42.048054	-41.851368	-0.196685	8.383467
RNAewa_LIGfilip-openbabel_mol0262	mol262	0	-40.690662	-39.118168	-1.572493	7.358298
RNAewa_LIGfilip-openbabel_mol0263	mol263	0	-40.741226	-38.760574	-1.980652	9.635241
RNAewa_LIGfilip-openbabel_mol0264	mol264	0	-42.838512	-38.750229	-4.088282	4.968878
RNAewa_LIGfilip-openbabel_mol0265	mol265	0	-49.398037	-48.396034	-1.002002	8.049944
RNAewa_LIGfilip-openbabel_mol0266	mol266	0	-37.221706	-35.830711	-1.390994	3.771996
RNAewa_LIGfilip-openbabel_mol0267	mol267	0	-57.765320	-56.974648	-0.790674	6.102325
RNAewa_LIGfilip-openbabel_mol0268	mol268	0	-52.327213	-51.546532	-0.780680	19.690964
RNAewa_LIGfilip-openbabel_mol0269	mol269	0	-47.762917	-44.982498	-2.780418	6.109956
RNAewa_LIGfilip-openbabel_mol0270	mol270	0	-41.612316	-41.468632	-0.143683	8.220863
RNAewa_LIGfilip-openbabel_mol0271	mol271	0	-50.257584	-49.661526	-0.596057	5.931266
RNAewa_LIGfilip-openbabel_mol0272	mol272	0	-53.862640	-52.868095	-0.994543	6.520688
RNAewa_LIGfilip-openbabel_mol0273	mol273	0	-40.389256	-38.328522	-2.060732	4.869686
RNAewa_LIGfilip-openbabel_mol0274	mol274	0	-41.670815	-36.743069	-4.927747	3.664531
RNAewa_LIGfilip-openbabel_mol0275	mol275	0	-39.642612	-36.054436	-3.588177	10.359887
RNAewa_LIGfilip-openbabel_mol0276	mol276	0	-43.594601	-42.035252	-1.559349	5.955397
RNAewa_LIGfilip-openbabel_mol0277	mol277	0	-43.137745	-40.193439	-2.944304	6.427422
RNAewa_LIGfilip-openbabel_mol0278	mol278	0	-47.535019	-47.334423	-0.200598	4.170745
RNAewa_LIGfilip-openbabel_mol0279	mol279	0	-40.695030	-37.867523	-2.827506	5.679760
RNAewa_LIGfilip-openbabel_mol0280	mol280	0	-51.916313	-49.912270	-2.004045	8.398247
RNAewa_LIGfilip-openbabel_mol0281	mol281	0	-41.371586	-37.375595	-3.995989	11.392634
RNAewa_LIGfilip-openbabel_mol0282	mol282	0	-56.506077	-54.394882	-2.111195	16.796600
RNAewa_LIGfilip-openbabel_mol0283	mol283	0	-53.509163	-50.825996	-2.683168	14.309135
RNAewa_LIGfilip-openbabel_mol0284	mol284	0	-47.612736	-47.442142	-0.170594	3.380423
RNAewa_LIGfilip-openbabel_mol0285	mol285	0	-54.682804	-53.132416	-1.550388	9.218168
RNAewa_LIGfilip-openbabel_mol0286	mol286	0	-39.523670	-37.411404	-2.112266	7.803591
RNAewa_LIGfilip-openbabel_mol0287	mol287	0	-60.271442	-59.544704	-0.726737	10.399765
RNAewa_LIGfilip-openbabel_mol0288	mol288	0	-55.617062	-54.330925	-1.286135	11.654796
RNAewa_LIGfilip-openbabel_mol0289	mol289	0	-44.014294	-41.968567	-2.045727	2.836651
RNAewa_LIGfilip-openbabel_mol0290	mol290	0	-45.539867	-44.850163	-0.689703	10.518052
RNAewa_LIGfilip-openbabel_mol0291	mol291	0	-55.644379	-55.392918	-0.251460	20.478382
RNAewa_LIGfilip-openbabel_mol0292	mol292	0	-39.143467	-36.456436	-2.687031	8.921735
RNAewa_LIGfilip-openbabel_mol0293	mol293	0	-51.585976	-48.696651	-2.889323	4.243392
RNAewa_LIGfilip-openbabel_mol0294	mol294	0	-41.797302	-38.114128	-3.683172	3.891429
RNAewa_LIGfilip-openbabel_mol0295	mol295	0	-40.764328	-40.629040	-0.135287	7.317552
RNAewa_LIGfilip-openbabel_mol0296	mol296	0	-46.166298	-42.811253	-3.355044	9.121285
RNAewa_LIGfilip-openbabel_mol0297	mol297	0	-42.338669	-42.488136	0.149467	12.792006
RNAewa_LIGfilip-openbabel_mol0298	mol298	0	-45.809986	-45.108658	-0.701330	6.364625
RNAewa_LIGfilip-openbabel_mol0299	mol299	0	-41.459713	-40.757679	-0.702034	13.878246
RNAewa_LIGfilip-openbabel_mol0300	mol300	0	-42.725529	-42.969551	0.244022	5.954861
RNAewa_LIGfilip-openbabel_mol0301	mol301	0	-47.383724	-45.833321	-1.550403	1.279782
RNAewa_LIGfilip-openbabel_mol0302	mol302	0	-40.562813	-41.879547	1.316735	8.576358
RNAewa_LIGfilip-openbabel_mol0303	mol303	0	-45.162300	-43.089832	-2.072468	7.242833
RNAewa_LIGfilip-openbabel_mol0304	mol304	0	-41.062733	-37.079605	-3.983128	9.001037
RNAewa_LIGfilip-openbabel_mol0305	mol305	0	-56.706398	-54.924339	-1.782057	6.192984
RNAewa_LIGfilip-openbabel_mol0306	mol306	0	-43.637966	-38.101509	-5.536456	4.918127
RNAewa_LIGfilip-openbabel_mol0307	mol307	0	-37.538113	-33.989807	-3.548306	8.549409
RNAewa_LIGfilip-openbabel_mol0308	mol308	0	-44.265369	-42.776989	-1.488379	0.838382
RNAewa_LIGfilip-openbabel_mol0309	mol309	1	-36.638313	-35.474060	-1.164255	7.012541
RNAewa_LIGfilip-openbabel_mol0310	mol310	0	-44.294327	-40.734650	-3.559677	7.571316
RNAewa_LIGfilip-openbabel_mol0311	mol311	0	-35.455662	-33.871323	-1.584339	8.040003
RNAewa_LIGfilip-openbabel_mol0312	mol312	0	-39.077755	-38.388382	-0.689371	8.409388
RNAewa_LIGfilip-openbabel_mol0313	mol313	0	-55.519169	-52.348003	-3.171165	13.232397
RNAewa_LIGfilip-openbabel_mol0314	mol314	0	-46.638783	-44.290859	-2.347923	13.756263
RNAewa_LIGfilip-openbabel_mol0315	mol315	0	-40.151810	-36.896206	-3.255605	7.403970
RNAewa_LIGfilip-openbabel_mol0316	mol316	0	-43.472591	-41.339882	-2.132710	8.818360
RNAewa_LIGfilip-openbabel_mol0317	mol317	0	-38.813892	-36.125008	-2.688885	6.214800
RNAewa_LIGfilip-openbabel_mol0318	mol318	0	-41.076866	-39.576618	-1.500248	6.643745
RNAewa_LIGfilip-openbabel_mol0319	mol319	0	-37.957832	-35.716599	-2.241233	3.364461
RNAewa_LIGfilip-openbabel_mol0320	mol320	0	-49.728500	-48.515568	-1.212932	9.002298
RNAewa_LIGfilip-openbabel_mol0321	mol321	0	-47.539970	-45.866226	-1.673746	8.700264
RNAewa_LIGfilip-openbabel_mol0322	mol322	0	-41.234760	-41.459648	0.224886	6.206610
RNAewa_LIGfilip-openbabel_mol0323	mol323	0	-53.903606	-51.627033	-2.276575	12.894016
RNAewa_LIGfilip-openbabel_mol0324	mol324	0	-56.627922	-53.470615	-3.157308	22.181232
RNAewa_LIGfilip-openbabel_mol0325	mol325	0	-38.589157	-38.941601	0.352443	7.960334
RNAewa_LIGfilip-openbabel_mol0326	mol326	0	-39.526463	-36.765038	-2.761424	5.793847
RNAewa_LIGfilip-openbabel_mol0327	mol327	0	-44.167240	-42.869549	-1.297691	9.037351
RNAewa_LIGfilip-openbabel_mol0328	mol328	0	-37.401382	-35.816898	-1.584486	3.142514
RNAewa_LIGfilip-openbabel_mol0329	mol329	0	-36.866341	-36.115005	-0.751334	2.887689
RNAewa_LIGfilip-openbabel_mol0330	mol330	0	-42.039978	-37.326572	-4.713406	3.746399
RNAewa_LIGfilip-openbabel_mol0331	mol331	0	-49.456264	-48.057858	-1.398407	4.296381
RNAewa_LIGfilip-openbabel_mol0332	mol332	0	-38.730816	-36.987911	-1.742906	9.717372
RNAewa_LIGfilip-openbabel_mol0333	mol333	0	-52.731659	-51.415810	-1.315848	15.632758
RNAewa_LIGfilip-openbabel_mol0334	mol334	0	-46.240967	-42.763157	-3.477808	2.918611
RNAewa_LIGfilip-openbabel_mol0335	mol335	0	-42.624683	-40.802193	-1.822491	4.966330
RNAewa_LIGfilip-openbabel_mol0336	mol336	0	-41.256973	-39.535240	-1.721732	8.240538
RNAewa_LIGfilip-openbabel_mol0337	mol337	0	-52.273254	-49.771492	-2.501764	10.677518
RNAewa_LIGfilip-openbabel_mol0338	mol338	0	-50.981941	-49.760620	-1.221319	16.690588
RNAewa_LIGfilip-openbabel_mol0339	mol339	0	-39.402374	-37.799313	-1.603061	5.265183
RNAewa_LIGfilip-openbabel_mol0340	mol340	0	-40.753494	-38.641041	-2.112453	13.578455
RNAewa_LIGfilip-openbabel_mol0341	mol341	0	-52.702377	-51.288567	-1.413812	13.158635
RNAewa_LIGfilip-openbabel_mol0342	mol342	0	-51.235748	-51.676361	0.440615	6.466101
RNAewa_LIGfilip-openbabel_mol0343	mol343	0	-42.088390	-39.452248	-2.636143	4.135837
RNAewa_LIGfilip-openbabel_mol0344	mol344	0	-35.940399	-34.808144	-1.132257	4.058694
RNAewa_LIGfilip-openbabel_mol0345	mol345	0	-49.780083	-48.485046	-1.295037	20.348515
RNAewa_LIGfilip-openbabel_mol0346	mol346	0	-41.411705	-39.633816	-1.777889	8.538473
RNAewa_LIGfilip-openbabel_mol0347	mol347	0	-36.486633	-36.479332	-0.007302	2.850656
RNAewa_LIGfilip-openbabel_mol0348	mol348	0	-42.994942	-40.690426	-2.304516	6.486443
RNAewa_LIGfilip-openbabel_mol0349	mol349	0	-44.831814	-42.994316	-1.837498	7.501571
RNAewa_LIGfilip-openbabel_mol0350	mol350	0	-44.732883	-44.584152	-0.148731	6.094687
RNAewa_LIGfilip-openbabel_mol0351	mol351	0	-39.733150	-38.507069	-1.226080	5.502775
RNAewa_LIGfilip-openbabel_mol0352	mol352	0	-45.825130	-44.750641	-1.074488	7.175901
RNAewa_LIGfilip-openbabel_mol0353	mol353	0	-42.120892	-40.026646	-2.094244	7.287577
RNAewa_LIGfilip-openbabel_mol0354	mol354	0	-52.701317	-54.574684	1.873368	8.669834
RNAewa_LIGfilip-openbabel_mol0355	mol355	0	-53.830013	-52.244644	-1.585371	8.323956
RNAewa_LIGfilip-openbabel_mol0356	mol356	0	-41.991184	-40.162006	-1.829177	6.915127
RNAewa_LIGfilip-openbabel_mol0357	mol357	0	-43.551853	-40.109055	-3.442800	6.874509
RNAewa_LIGfilip-openbabel_mol0358	mol358	0	-42.570793	-43.619751	1.048957	8.168603
RNAewa_LIGfilip-openbabel_mol0359	mol359	0	-40.432209	-38.404755	-2.027454	9.815521
RNAewa_LIGfilip-openbabel_mol0360	mol360	0	-39.999680	-37.940376	-2.059305	12.168721
RNAewa_LIGfilip-openbabel_mol0361	mol361	0	-33.270767	-30.579498	-2.691271	4.573098
RNAewa_LIGfilip-openbabel_mol0362	mol362	0	-43.717754	-41.374336	-2.343419	13.973614
RNAewa_LIGfilip-openbabel_mol0363	mol363	0	-45.714951	-46.165428	0.450479	9.376357
RNAewa_LIGfilip-openbabel_mol0364	mol364	0	-45.850723	-45.236195	-0.614528	11.702769
RNAewa_LIGfilip-openbabel_mol0365	mol365	0	-39.175632	-37.204056	-1.971578	14.160830
RNAewa_LIGfilip-openbabel_mol0366	mol366	0	-32.517727	-30.352345	-2.165382	2.891637
RNAewa_LIGfilip-openbabel_mol0367	mol367	0	-40.713326	-38.194111	-2.519216	6.379281
RNAewa_LIGfilip-openbabel_mol0368	mol368	0	-33.560684	-32.171864	-1.388819	6.061452
RNAewa_LIGfilip-openbabel_mol0369	mol369	1	-31.191290	-29.330740	-1.860550	0.638741
RNAewa_LIGfilip-openbabel_mol0370	mol370	0	-39.562706	-36.752872	-2.809834	6.320652
RNAewa_LIGfilip-openbabel_mol0371	mol371	0	-43.406673	-37.931778	-5.474894	4.264551
RNAewa_LIGfilip-openbabel_mol0372	mol372	0	-49.096111	-46.064232	-3.031881	5.332933
RNAewa_LIGfilip-openbabel_mol0373	mol373	0	-43.778828	-43.497784	-0.281044	8.827056
RNAewa_LIGfilip-openbabel_mol0374	mol374	0	-52.252190	-50.290379	-1.961810	7.818720
RNAewa_LIGfilip-openbabel_mol0375	mol375	0	-56.505409	-55.871754	-0.633655	6.304171
RNAewa_LIGfilip-openbabel_mol0376	mol376	0	-37.956108	-36.646626	-1.309482	13.683659
RNAewa_LIGfilip-openbabel_mol0377	mol377	0	-45.330231	-43.915676	-1.414555	9.066333
RNAewa_LIGfilip-openbabel_mol0378	mol378	0	-51.468948	-50.034794	-1.434156	18.134350
RNAewa_LIGfilip-openbabel_mol0379	mol379	0	-53.946838	-50.435848	-3.510989	16.740601
RNAewa_LIGfilip-openbabel_mol0380	mol380	0	-58.212631	-55.995399	-2.217233	10.292626
RNAewa_LIGfilip-openbabel_mol0381	mol381	0	-41.846962	-41.278042	-0.568921	10.993380
RNAewa_LIGfilip-openbabel_mol0382	mol382	0	-48.551487	-46.613121	-1.938366	11.804777
RNAewa_LIGfilip-openbabel_mol0383	mol383	0	-40.236046	-36.248093	-3.987952	5.466027
RNAewa_LIGfilip-openbabel_mol0384	mol384	0	-40.648579	-38.437954	-2.210626	7.031905
RNAewa_LIGfilip-openbabel_mol0385	mol385	0	-40.490726	-40.215046	-0.275682	11.861890
RNAewa_LIGfilip-openbabel_mol0386	mol386	0	-39.944633	-38.857071	-1.087564	6.450768
RNAewa_LIGfilip-openbabel_mol0387	mol387	0	-50.444187	-48.344379	-2.099806	4.686215
RNAewa_LIGfilip-openbabel_mol0388	mol388	0	-40.861851	-37.353241	-3.508611	6.608101
RNAewa_LIGfilip-openbabel_mol0389	mol389	0	-39.856346	-39.147850	-0.708495	3.003991
RNAewa_LIGfilip-openbabel_mol0390	mol390	0	-41.390190	-36.352943	-5.037245	11.567218
RNAewa_LIGfilip-openbabel_mol0391	mol391	0	-44.528622	-42.687359	-1.841261	7.469119
RNAewa_LIGfilip-openbabel_mol0392	mol392	0	-33.776066	-34.134388	0.358322	0.311193
RNAewa_LIGfilip-openbabel_mol0393	mol393	0	-43.083221	-39.326324	-3.756897	6.527458
RNAewa_LIGfilip-openbabel_mol0394	mol394	0	-47.301552	-43.903267	-3.398283	7.402319
RNAewa_LIGfilip-openbabel_mol0395	mol395	0	-44.665081	-43.288723	-1.376359	4.220575
RNAewa_LIGfilip-openbabel_mol0396	mol396	0	-39.705345	-39.404301	-0.301046	2.970206
RNAewa_LIGfilip-openbabel_mol0397	mol397	0	-46.911774	-44.342136	-2.569639	15.421296
RNAewa_LIGfilip-openbabel_mol0398	mol398	0	-35.715637	-33.941395	-1.774242	3.526871
RNAewa_LIGfilip-openbabel_mol0399	mol399	0	-39.317657	-39.158073	-0.159583	13.014999
RNAewa_LIGfilip-openbabel_mol0400	mol400	0	-54.260719	-53.422020	-0.838700	16.137897
RNAewa_LIGfilip-openbabel_mol0401	mol401	0	-53.357368	-50.071285	-3.286083	11.713329
RNAewa_LIGfilip-openbabel_mol0402	mol402	0	-49.487663	-46.582226	-2.905437	7.297177
RNAewa_LIGfilip-openbabel_mol0403	mol403	0	-45.375141	-43.368687	-2.006454	8.048052
RNAewa_LIGfilip-openbabel_mol0404	mol404	0	-43.335274	-41.066860	-2.268413	6.199019
