Grid_Sco00re			Grid_Score	Grid_vdw	Grid_es	Int_energy
2hoj_LIGfilip-openbabel_mol1469	mol1469	0	-93.540588	-30.950832	-62.589752	-62.589752
2hoj_LIGfilip-openbabel_mol1470	mol1470	0	-93.395737	-35.989967	-57.405773	-57.405773
2hoj_LIGfilip-openbabel_mol1471	mol1471	0	-66.522133	-29.883474	-36.638657	-36.638657
2hoj_LIGfilip-openbabel_mol1472	mol1472	0	-61.037220	-25.831867	-35.205353	-35.205353
2hoj_LIGfilip-openbabel_mol1473	mol1473	0	-23.760035	-23.144991	-0.615043	-0.615043
2hoj_LIGfilip-openbabel_mol1474	mol1474	0	-62.654739	-28.456892	-34.197845	-34.197845
2hoj_LIGfilip-openbabel_mol1475	mol1475	0	8.055351	-37.119934	45.175285	45.175285
2hoj_LIGfilip-openbabel_mol1476	mol1476	0	-61.424187	-28.844830	-32.579357	-32.579357
2hoj_LIGfilip-openbabel_mol1477	mol1477	0	-69.659027	-34.887077	-34.771950	-34.771950
2hoj_LIGfilip-openbabel_mol1478	mol1478	0	-62.781555	-29.287119	-33.494438	-33.494438
2hoj_LIGfilip-openbabel_mol1479	mol1479	0	-93.236115	-27.162159	-66.073952	-66.073952
2hoj_LIGfilip-openbabel_mol1480	mol1480	0	-59.852875	-28.528358	-31.324516	-31.324516
2hoj_LIGfilip-openbabel_mol1481	mol1481	0	-62.010178	-29.570070	-32.440109	-32.440109
2hoj_LIGfilip-openbabel_mol1482	mol1482	0	-98.207260	-33.764618	-64.442642	-64.442642
2hoj_LIGfilip-openbabel_mol1483	mol1483	0	-61.642044	-27.487284	-34.154762	-34.154762
2hoj_LIGfilip-openbabel_mol1484	mol1484	0	-97.272514	-35.935658	-61.336857	-61.336857
2hoj_LIGfilip-openbabel_mol1485	mol1485	0	-26.929680	-26.021332	-0.908349	-0.908349
2hoj_LIGfilip-openbabel_mol1486	mol1486	0	7.259922	-36.249493	43.509415	43.509415
2hoj_LIGfilip-openbabel_mol1487	mol1487	0	-62.089870	-27.943737	-34.146133	-34.146133
2hoj_LIGfilip-openbabel_mol1488	mol1488	0	-62.299156	-28.321505	-33.977650	-33.977650
2hoj_LIGfilip-openbabel_mol1489	mol1489	0	-95.463043	-31.286077	-64.176964	-64.176964
2hoj_LIGfilip-openbabel_mol1490	mol1490	0	-67.044113	-32.862190	-34.181919	-34.181919
2hoj_LIGfilip-openbabel_mol1491	mol1491	0	-25.135815	-24.142609	-0.993207	-0.993207
2hoj_LIGfilip-openbabel_mol1492	mol1492	0	-61.037842	-27.050367	-33.987476	-33.987476
2hoj_LIGfilip-openbabel_mol1493	mol1493	0	-59.599831	-26.707790	-32.892040	-32.892040
2hoj_LIGfilip-openbabel_mol1494	mol1494	0	-96.058189	-29.692430	-66.365761	-66.365761
2hoj_LIGfilip-openbabel_mol1495	mol1495	0	-63.711910	-30.365875	-33.346035	-33.346035
2hoj_LIGfilip-openbabel_mol1496	mol1496	0	-64.382820	-30.457930	-33.924889	-33.924889
2hoj_LIGfilip-openbabel_mol1497	mol1497	0	-62.625889	-28.181362	-34.444527	-34.444527
2hoj_LIGfilip-openbabel_mol1498	mol1498	0	-96.290680	-35.619568	-60.671112	-60.671112
2hoj_LIGfilip-openbabel_mol1499	mol1499	0	-63.022629	-28.398520	-34.624107	-34.624107
2hoj_LIGfilip-openbabel_mol1500	mol1500	0	-63.069588	-28.976042	-34.093548	-34.093548
2hoj_LIGfilip-openbabel_mol1501	mol1501	0	-57.864185	-23.669762	-34.194424	-34.194424
2hoj_LIGfilip-openbabel_mol1502	mol1502	0	9.135117	-36.129890	45.265007	45.265007
2hoj_LIGfilip-openbabel_mol1503	mol1503	0	-57.541290	-27.733734	-29.807556	-29.807556
2hoj_LIGfilip-openbabel_mol1504	mol1504	0	-25.595043	-25.334772	-0.260270	-0.260270
2hoj_LIGfilip-openbabel_mol1505	mol1505	0	7.145519	-35.376804	42.522324	42.522324
2hoj_LIGfilip-openbabel_mol1506	mol1506	0	-89.369705	-25.777931	-63.591770	-63.591770
2hoj_LIGfilip-openbabel_mol1507	mol1507	0	-61.755543	-28.595020	-33.160522	-33.160522
2hoj_LIGfilip-openbabel_mol1508	mol1508	0	-92.802704	-30.816149	-61.986553	-61.986553
2hoj_LIGfilip-openbabel_mol1509	mol1509	0	-105.556519	-39.183979	-66.372536	-66.372536
2hoj_LIGfilip-openbabel_mol1510	mol1510	0	-93.703995	-30.058195	-63.645798	-63.645798
2hoj_LIGfilip-openbabel_mol1511	mol1511	0	-92.758591	-25.216858	-67.541733	-67.541733
2hoj_LIGfilip-openbabel_mol1512	mol1512	0	-94.317490	-28.821819	-65.495674	-65.495674
2hoj_LIGfilip-openbabel_mol1513	mol1513	0	-64.162056	-30.425674	-33.736382	-33.736382
2hoj_LIGfilip-openbabel_mol1514	mol1514	0	-32.955986	-24.078068	-8.877918	-8.877918
2hoj_LIGfilip-openbabel_mol1515	mol1515	0	-94.763748	-35.293484	-59.470268	-59.470268
2hoj_LIGfilip-openbabel_mol1516	mol1516	0	-93.817123	-31.149078	-62.668041	-62.668041
2hoj_LIGfilip-openbabel_mol1517	mol1517	0	-95.593948	-30.731510	-64.862434	-64.862434
2hoj_LIGfilip-openbabel_mol1518	mol1518	0	-62.123962	-26.459890	-35.664074	-35.664074
2hoj_LIGfilip-openbabel_mol1519	mol1519	0	-60.407013	-26.160934	-34.246078	-34.246078
2hoj_LIGfilip-openbabel_mol1520	mol1520	0	-93.818596	-28.293997	-65.524597	-65.524597
2hoj_LIGfilip-openbabel_mol1521	mol1521	0	-64.204041	-30.126486	-34.077553	-34.077553
2hoj_LIGfilip-openbabel_mol1522	mol1522	0	-68.453293	-29.257547	-39.195747	-39.195747
2hoj_LIGfilip-openbabel_mol1523	mol1523	0	-63.347862	-29.766794	-33.581070	-33.581070
2hoj_LIGfilip-openbabel_mol1524	mol1524	0	-95.336937	-29.437239	-65.899696	-65.899696
2hoj_LIGfilip-openbabel_mol1525	mol1525	0	-27.641634	-27.126339	-0.515296	-0.515296
2hoj_LIGfilip-openbabel_mol1526	mol1526	0	-25.756577	-23.971933	-1.784644	-1.784644
2hoj_LIGfilip-openbabel_mol1527	mol1527	0	-33.008522	-25.292103	-7.716419	-7.716419
2hoj_LIGfilip-openbabel_mol1528	mol1528	0	-60.702454	-24.516077	-36.186375	-36.186375
2hoj_LIGfilip-openbabel_mol1529	mol1529	0	-67.484268	-33.483997	-34.000271	-34.000271
2hoj_LIGfilip-openbabel_mol1530	mol1530	0	-27.880222	-26.583324	-1.296898	-1.296898
2hoj_LIGfilip-openbabel_mol1531	mol1531	0	-60.959408	-32.068829	-28.890579	-28.890579
2hoj_LIGfilip-openbabel_mol1532	mol1532	0	-27.537987	-27.483753	-0.054235	-0.054235
2hoj_LIGfilip-openbabel_mol1533	mol1533	0	-26.020201	-24.751324	-1.268877	-1.268877
2hoj_LIGfilip-openbabel_mol1534	mol1534	0	-65.703522	-30.809933	-34.893589	-34.893589
2hoj_LIGfilip-openbabel_mol1535	mol1535	0	-58.011459	-28.991961	-29.019501	-29.019501
2hoj_LIGfilip-openbabel_mol1536	mol1536	0	-93.996979	-27.941090	-66.055885	-66.055885
2hoj_LIGfilip-openbabel_mol1537	mol1537	0	-69.526260	-35.276978	-34.249287	-34.249287
2hoj_LIGfilip-openbabel_mol1538	mol1538	1	-61.971966	-27.348412	-34.623554	-34.623554
2hoj_LIGfilip-openbabel_mol1539	mol1539	0	-62.136299	-28.831337	-33.304962	-33.304962
2hoj_LIGfilip-openbabel_mol1540	mol1540	0	-64.890930	-28.453815	-36.437111	-36.437111
2hoj_LIGfilip-openbabel_mol1541	mol1541	0	-69.954628	-32.747185	-37.207443	-37.207443
2hoj_LIGfilip-openbabel_mol1542	mol1542	0	-56.373917	-22.277277	-34.096642	-34.096642
2hoj_LIGfilip-openbabel_mol1543	mol1543	0	-91.213799	-30.511032	-60.702766	-60.702766
2hoj_LIGfilip-openbabel_mol1544	mol1544	0	-64.077881	-29.875866	-34.202019	-34.202019
2hoj_LIGfilip-openbabel_mol1545	mol1545	0	-68.806671	-35.131054	-33.675621	-33.675621
2hoj_LIGfilip-openbabel_mol1546	mol1546	0	-61.120373	-31.611847	-29.508526	-29.508526
2hoj_LIGfilip-openbabel_mol1547	mol1547	0	-60.052124	-24.596006	-35.456120	-35.456120
2hoj_LIGfilip-openbabel_mol1548	mol1548	0	-64.290085	-30.963852	-33.326237	-33.326237
2hoj_LIGfilip-openbabel_mol1549	mol1549	0	-64.094131	-29.627266	-34.466866	-34.466866
2hoj_LIGfilip-openbabel_mol1550	mol1550	0	-28.264574	-28.097095	-0.167478	-0.167478
2hoj_LIGfilip-openbabel_mol1551	mol1551	0	-98.783417	-31.945303	-66.838112	-66.838112
2hoj_LIGfilip-openbabel_mol1552	mol1552	0	-93.085510	-33.524750	-59.560760	-59.560760
2hoj_LIGfilip-openbabel_mol1553	mol1553	0	-62.922119	-27.524218	-35.397903	-35.397903
2hoj_LIGfilip-openbabel_mol1554	mol1554	0	-57.918438	-27.751610	-30.166828	-30.166828
2hoj_LIGfilip-openbabel_mol1555	mol1555	0	4.654015	-41.981556	46.635571	46.635571
2hoj_LIGfilip-openbabel_mol1556	mol1556	0	-65.871857	-29.398485	-36.473370	-36.473370
2hoj_LIGfilip-openbabel_mol1557	mol1557	0	-63.448135	-29.770861	-33.677273	-33.677273
2hoj_LIGfilip-openbabel_mol1558	mol1558	0	-58.997864	-26.329079	-32.668785	-32.668785
2hoj_LIGfilip-openbabel_mol1559	mol1559	0	-62.976265	-28.035604	-34.940662	-34.940662
2hoj_LIGfilip-openbabel_mol1560	mol1560	0	9.918724	-32.299030	42.217754	42.217754
2hoj_LIGfilip-openbabel_mol1561	mol1561	0	-63.285477	-31.354446	-31.931028	-31.931028
2hoj_LIGfilip-openbabel_mol1562	mol1562	0	-62.492538	-31.212788	-31.279751	-31.279751
2hoj_LIGfilip-openbabel_mol1563	mol1563	0	-25.822399	-24.940212	-0.882187	-0.882187
2hoj_LIGfilip-openbabel_mol1564	mol1564	0	-26.916180	-24.354172	-2.562008	-2.562008
2hoj_LIGfilip-openbabel_mol1565	mol1565	0	-60.294964	-28.206661	-32.088303	-32.088303
2hoj_LIGfilip-openbabel_mol1566	mol1566	0	-65.937889	-31.200663	-34.737225	-34.737225
2hoj_LIGfilip-openbabel_mol1567	mol1567	0	-60.617378	-28.331381	-32.285999	-32.285999
2hoj_LIGfilip-openbabel_mol1568	mol1568	0	-62.136166	-27.324181	-34.811985	-34.811985
2hoj_LIGfilip-openbabel_mol1569	mol1569	0	-26.750217	-25.897322	-0.852896	-0.852896
2hoj_LIGfilip-openbabel_mol1570	mol1570	0	-43.896877	-28.288364	-15.608514	-15.608514
2hoj_LIGfilip-openbabel_mol1571	mol1571	0	-57.426575	-29.609041	-27.817533	-27.817533
2hoj_LIGfilip-openbabel_mol1572	mol1572	0	-30.344044	-29.673239	-0.670805	-0.670805
2hoj_LIGfilip-openbabel_mol1573	mol1573	0	-58.265694	-31.963915	-26.301777	-26.301777
2hoj_LIGfilip-openbabel_mol1574	mol1574	0	-58.225780	-26.101555	-32.124226	-32.124226
2hoj_LIGfilip-openbabel_mol1575	mol1575	0	-57.870850	-24.180178	-33.690674	-33.690674
2hoj_LIGfilip-openbabel_mol1576	mol1576	0	-59.693008	-30.320530	-29.372478	-29.372478
2hoj_LIGfilip-openbabel_mol1577	mol1577	0	-24.799694	-25.143290	0.343596	0.343596
2hoj_LIGfilip-openbabel_mol1578	mol1578	0	-59.815475	-30.629410	-29.186066	-29.186066
2hoj_LIGfilip-openbabel_mol1579	mol1579	0	-24.729216	-23.652172	-1.077044	-1.077044
2hoj_LIGfilip-openbabel_mol1580	mol1580	0	-62.199928	-26.890303	-35.309628	-35.309628
2hoj_LIGfilip-openbabel_mol1581	mol1581	0	-67.052170	-33.254959	-33.797207	-33.797207
2hoj_LIGfilip-openbabel_mol1582	mol1582	0	-24.904133	-24.266937	-0.637196	-0.637196
2hoj_LIGfilip-openbabel_mol1583	mol1583	0	-64.241951	-31.228384	-33.013569	-33.013569
2hoj_LIGfilip-openbabel_mol1584	mol1584	0	-60.911156	-29.135517	-31.775637	-31.775637
2hoj_LIGfilip-openbabel_mol1585	mol1585	0	-64.387520	-31.559153	-32.828365	-32.828365
2hoj_LIGfilip-openbabel_mol1586	mol1586	0	-60.130390	-28.719683	-31.410707	-31.410707
2hoj_LIGfilip-openbabel_mol1587	mol1587	0	-62.076546	-31.234217	-30.842327	-30.842327
2hoj_LIGfilip-openbabel_mol1588	mol1588	0	-60.528915	-25.608862	-34.920055	-34.920055
2hoj_LIGfilip-openbabel_mol1589	mol1589	0	-96.539139	-31.738201	-64.800934	-64.800934
2hoj_LIGfilip-openbabel_mol1590	mol1590	0	-95.270447	-28.472450	-66.797997	-66.797997
2hoj_LIGfilip-openbabel_mol1591	mol1591	0	-58.805084	-26.072279	-32.732807	-32.732807
2hoj_LIGfilip-openbabel_mol1592	mol1592	0	-58.125793	-26.106825	-32.018967	-32.018967
2hoj_LIGfilip-openbabel_mol1593	mol1593	0	-63.203140	-28.773981	-34.429161	-34.429161
2hoj_LIGfilip-openbabel_mol1594	mol1594	0	-92.791107	-27.426804	-65.364304	-65.364304
2hoj_LIGfilip-openbabel_mol1595	mol1595	0	-61.382607	-25.727415	-35.655190	-35.655190
2hoj_LIGfilip-openbabel_mol1596	mol1596	0	-63.864952	-27.444700	-36.420250	-36.420250
2hoj_LIGfilip-openbabel_mol1597	mol1597	0	-58.249977	-24.018982	-34.230995	-34.230995
2hoj_LIGfilip-openbabel_mol1598	mol1598	0	-60.766899	-26.032660	-34.734238	-34.734238
2hoj_LIGfilip-openbabel_mol1599	mol1599	0	-63.395561	-30.442957	-32.952606	-32.952606
2hoj_LIGfilip-openbabel_mol1600	mol1600	0	-23.733112	-21.846388	-1.886724	-1.886724
2hoj_LIGfilip-openbabel_mol1601	mol1601	0	-25.744429	-24.514557	-1.229872	-1.229872
2hoj_LIGfilip-openbabel_mol1602	mol1602	0	-66.086884	-31.326395	-34.760487	-34.760487
2hoj_LIGfilip-openbabel_mol1603	mol1603	0	-59.633026	-26.113199	-33.519825	-33.519825
2hoj_LIGfilip-openbabel_mol1604	mol1604	0	-64.272362	-30.513975	-33.758385	-33.758385
2hoj_LIGfilip-openbabel_mol1605	mol1605	0	-64.490280	-27.673597	-36.816681	-36.816681
2hoj_LIGfilip-openbabel_mol1606	mol1606	0	-63.476936	-27.374798	-36.102139	-36.102139
2hoj_LIGfilip-openbabel_mol1607	mol1607	0	-96.396255	-32.002460	-64.393799	-64.393799
2hoj_LIGfilip-openbabel_mol1608	mol1608	0	-62.144928	-28.424213	-33.720715	-33.720715
2hoj_LIGfilip-openbabel_mol1609	mol1609	0	-25.472946	-24.236324	-1.236621	-1.236621
2hoj_LIGfilip-openbabel_mol1610	mol1610	0	-60.756348	-27.753702	-33.002644	-33.002644
2hoj_LIGfilip-openbabel_mol1611	mol1611	0	-64.989830	-31.248346	-33.741486	-33.741486
2hoj_LIGfilip-openbabel_mol1612	mol1612	0	-62.618599	-26.084608	-36.533989	-36.533989
2hoj_LIGfilip-openbabel_mol1613	mol1613	0	-25.994526	-24.499708	-1.494817	-1.494817
2hoj_LIGfilip-openbabel_mol1614	mol1614	0	-26.763634	-26.069485	-0.694149	-0.694149
2hoj_LIGfilip-openbabel_mol1615	mol1615	0	-62.354279	-26.900702	-35.453579	-35.453579
2hoj_LIGfilip-openbabel_mol1616	mol1616	0	-26.874645	-25.935732	-0.938914	-0.938914
2hoj_LIGfilip-openbabel_mol1617	mol1617	0	-63.128761	-24.327280	-38.801483	-38.801483
2hoj_LIGfilip-openbabel_mol1618	mol1618	0	-61.406139	-29.562246	-31.843893	-31.843893
2hoj_LIGfilip-openbabel_mol1619	mol1619	0	-94.850021	-31.918716	-62.931301	-62.931301
2hoj_LIGfilip-openbabel_mol1620	mol1620	0	-32.706821	-13.773664	-18.933157	-18.933157
2hoj_LIGfilip-openbabel_mol1621	mol1621	0	-58.764824	-28.601063	-30.163761	-30.163761
2hoj_LIGfilip-openbabel_mol1622	mol1622	0	-26.530582	-25.847065	-0.683518	-0.683518
2hoj_LIGfilip-openbabel_mol1623	mol1623	0	-63.037117	-28.179785	-34.857330	-34.857330
2hoj_LIGfilip-openbabel_mol1624	mol1624	0	-25.053652	-24.496019	-0.557632	-0.557632
2hoj_LIGfilip-openbabel_mol1625	mol1625	0	-97.268013	-30.220711	-67.047302	-67.047302
2hoj_LIGfilip-openbabel_mol1626	mol1626	0	-61.359917	-26.576540	-34.783379	-34.783379
2hoj_LIGfilip-openbabel_mol1627	mol1627	0	-62.651310	-30.744089	-31.907221	-31.907221
2hoj_LIGfilip-openbabel_mol1628	mol1628	0	-27.920015	-27.958311	0.038296	0.038296
2hoj_LIGfilip-openbabel_mol1629	mol1629	0	-29.232809	-27.190954	-2.041855	-2.041855
2hoj_LIGfilip-openbabel_mol1630	mol1630	0	-23.391129	-21.955925	-1.435205	-1.435205
2hoj_LIGfilip-openbabel_mol1631	mol1631	0	-31.574833	-26.969090	-4.605742	-4.605742
2hoj_LIGfilip-openbabel_mol1632	mol1632	0	-27.216103	-26.267128	-0.948975	-0.948975
2hoj_LIGfilip-openbabel_mol1633	mol1633	0	-57.013947	-30.496313	-26.517632	-26.517632
2hoj_LIGfilip-openbabel_mol1634	mol1634	0	-69.494530	-32.152515	-37.342014	-37.342014
2hoj_LIGfilip-openbabel_mol1635	mol1635	0	-46.818840	-32.930706	-13.888134	-13.888134
2hoj_LIGfilip-openbabel_mol1636	mol1636	0	-34.732784	-25.156647	-9.576138	-9.576138
2hoj_LIGfilip-openbabel_mol1637	mol1637	0	-64.298050	-28.093857	-36.204189	-36.204189
2hoj_LIGfilip-openbabel_mol1638	mol1638	0	-62.231560	-27.154589	-35.076969	-35.076969
2hoj_LIGfilip-openbabel_mol1639	mol1639	0	-27.024015	-26.131178	-0.892837	-0.892837
2hoj_LIGfilip-openbabel_mol1640	mol1640	0	-26.435070	-25.393656	-1.041414	-1.041414
2hoj_LIGfilip-openbabel_mol1641	mol1641	0	-60.666855	-28.528666	-32.138191	-32.138191
2hoj_LIGfilip-openbabel_mol1642	mol1642	0	-57.967926	-27.885267	-30.082657	-30.082657
2hoj_LIGfilip-openbabel_mol1643	mol1643	0	-27.568104	-27.272612	-0.295491	-0.295491
2hoj_LIGfilip-openbabel_mol1644	mol1644	0	-34.704597	-24.688383	-10.016216	-10.016216
2hoj_LIGfilip-openbabel_mol1645	mol1645	0	-29.160595	-27.751345	-1.409251	-1.409251
2hoj_LIGfilip-openbabel_mol1646	mol1646	0	-94.331421	-27.589846	-66.741577	-66.741577
2hoj_LIGfilip-openbabel_mol1647	mol1647	0	-28.460348	-27.828630	-0.631717	-0.631717
2hoj_LIGfilip-openbabel_mol1648	mol1648	0	-27.409439	-26.912428	-0.497011	-0.497011
2hoj_LIGfilip-openbabel_mol1649	mol1649	0	-24.906767	-24.787661	-0.119107	-0.119107
2hoj_LIGfilip-openbabel_mol1650	mol1650	0	-65.700386	-34.062073	-31.638313	-31.638313
2hoj_LIGfilip-openbabel_mol1651	mol1651	0	-95.291313	-30.981852	-64.309464	-64.309464
2hoj_LIGfilip-openbabel_mol1652	mol1652	0	-22.884884	-22.620331	-0.264554	-0.264554
2hoj_LIGfilip-openbabel_mol1653	mol1653	0	-67.103722	-30.396379	-36.707340	-36.707340
2hoj_LIGfilip-openbabel_mol1654	mol1654	0	-61.432430	-27.839020	-33.593410	-33.593410
2hoj_LIGfilip-openbabel_mol1655	mol1655	0	-28.351000	-26.983570	-1.367429	-1.367429
2hoj_LIGfilip-openbabel_mol1656	mol1656	0	-24.944059	-24.881128	-0.062931	-0.062931
2hoj_LIGfilip-openbabel_mol1657	mol1657	0	-24.858463	-22.695177	-2.163287	-2.163287
2hoj_LIGfilip-openbabel_mol1658	mol1658	0	-66.159065	-30.107430	-36.051636	-36.051636
2hoj_LIGfilip-openbabel_mol1659	mol1659	0	-57.638313	-24.811335	-32.826977	-32.826977
2hoj_LIGfilip-openbabel_mol1660	mol1660	0	-26.011114	-25.027472	-0.983642	-0.983642
2hoj_LIGfilip-openbabel_mol1661	mol1661	0	-27.940023	-26.848270	-1.091753	-1.091753
2hoj_LIGfilip-openbabel_mol1662	mol1662	0	-67.097565	-30.826591	-36.270977	-36.270977
2hoj_LIGfilip-openbabel_mol1663	mol1663	0	-26.878355	-26.574259	-0.304096	-0.304096
2hoj_LIGfilip-openbabel_mol1664	mol1664	0	-22.640799	-21.318054	-1.322745	-1.322745
2hoj_LIGfilip-openbabel_mol1665	mol1665	0	-25.805635	-23.452581	-2.353054	-2.353054
2hoj_LIGfilip-openbabel_mol1666	mol1666	0	-28.417931	-27.805361	-0.612569	-0.612569
2hoj_LIGfilip-openbabel_mol1667	mol1667	0	-67.108925	-33.342487	-33.766438	-33.766438
2hoj_LIGfilip-openbabel_mol1668	mol1668	0	-59.600136	-28.035198	-31.564938	-31.564938
2hoj_LIGfilip-openbabel_mol1669	mol1669	0	-59.958088	-24.969593	-34.988495	-34.988495
2hoj_LIGfilip-openbabel_mol1670	mol1670	0	-28.128992	-27.242922	-0.886071	-0.886071
2hoj_LIGfilip-openbabel_mol1671	mol1671	0	-25.262077	-24.891378	-0.370699	-0.370699
2hoj_LIGfilip-openbabel_mol1672	mol1672	0	-57.161961	-27.943342	-29.218618	-29.218618
2hoj_LIGfilip-openbabel_mol1673	mol1673	0	-56.523392	-27.105585	-29.417805	-29.417805
2hoj_LIGfilip-openbabel_mol1674	mol1674	0	-61.252930	-29.224619	-32.028313	-32.028313
2hoj_LIGfilip-openbabel_mol1675	mol1675	0	-25.099798	-22.996492	-2.103305	-2.103305
2hoj_LIGfilip-openbabel_mol1676	mol1676	0	-26.077618	-22.643946	-3.433673	-3.433673
2hoj_LIGfilip-openbabel_mol1677	mol1677	0	-25.785177	-25.273296	-0.511881	-0.511881
2hoj_LIGfilip-openbabel_mol1678	mol1678	0	-24.137846	-22.520889	-1.616957	-1.616957
2hoj_LIGfilip-openbabel_mol1679	mol1679	0	-23.288685	-21.710236	-1.578449	-1.578449
2hoj_LIGfilip-openbabel_mol1680	mol1680	0	-97.965134	-32.725113	-65.240021	-65.240021
2hoj_LIGfilip-openbabel_mol1681	mol1681	0	-57.440224	-25.608801	-31.831423	-31.831423
2hoj_LIGfilip-openbabel_mol1682	mol1682	0	-26.280996	-25.087168	-1.193829	-1.193829
2hoj_LIGfilip-openbabel_mol1683	mol1683	0	-55.731583	-23.908308	-31.823277	-31.823277
2hoj_LIGfilip-openbabel_mol1684	mol1684	0	-22.657782	-21.792646	-0.865136	-0.865136
2hoj_LIGfilip-openbabel_mol1685	mol1685	0	-62.218224	-32.528584	-29.689638	-29.689638
2hoj_LIGfilip-openbabel_mol1686	mol1686	0	-24.910059	-23.451149	-1.458911	-1.458911
2hoj_LIGfilip-openbabel_mol1687	mol1687	0	-26.559319	-24.837257	-1.722062	-1.722062
2hoj_LIGfilip-openbabel_mol1688	mol1688	0	-19.952013	-17.917665	-2.034348	-2.034348
2hoj_LIGfilip-openbabel_mol1689	mol1689	0	-31.411495	-22.517513	-8.893982	-8.893982
2hoj_LIGfilip-openbabel_mol1690	mol1690	0	-57.985199	-26.309072	-31.676126	-31.676126
2hoj_LIGfilip-openbabel_mol1691	mol1691	0	-29.134136	-27.621700	-1.512437	-1.512437
2hoj_LIGfilip-openbabel_mol1692	mol1692	0	-29.208063	-28.436947	-0.771116	-0.771116
2hoj_LIGfilip-openbabel_mol1693	mol1693	0	-28.646137	-27.552679	-1.093458	-1.093458
2hoj_LIGfilip-openbabel_mol1694	mol1694	0	-25.259195	-25.645758	0.386562	0.386562
2hoj_LIGfilip-openbabel_mol1695	mol1695	0	-26.025103	-24.857111	-1.167992	-1.167992
2hoj_LIGfilip-openbabel_mol1696	mol1696	0	-29.231936	-28.011969	-1.219968	-1.219968
2hoj_LIGfilip-openbabel_mol1697	mol1697	0	-27.798065	-27.752220	-0.045846	-0.045846
2hoj_LIGfilip-openbabel_mol1698	mol1698	0	-24.644854	-23.353943	-1.290910	-1.290910
2hoj_LIGfilip-openbabel_mol1699	mol1699	0	-26.279465	-24.109699	-2.169765	-2.169765
2hoj_LIGfilip-openbabel_mol1700	mol1700	0	-25.184376	-24.480118	-0.704257	-0.704257
2hoj_LIGfilip-openbabel_mol1701	mol1701	0	-25.460882	-21.866724	-3.594158	-3.594158
2hoj_LIGfilip-openbabel_mol1702	mol1702	0	-25.427612	-24.094717	-1.332895	-1.332895
2hoj_LIGfilip-openbabel_mol1703	mol1703	0	-28.802866	-26.887854	-1.915013	-1.915013
2hoj_LIGfilip-openbabel_mol1704	mol1704	0	-24.567160	-24.057344	-0.509815	-0.509815
2hoj_LIGfilip-openbabel_mol1705	mol1705	0	-26.337437	-25.234104	-1.103332	-1.103332
2hoj_LIGfilip-openbabel_mol1706	mol1706	0	-28.151163	-25.653990	-2.497174	-2.497174
2hoj_LIGfilip-openbabel_mol1707	mol1707	0	-56.804443	-19.001291	-37.803154	-37.803154
2hoj_LIGfilip-openbabel_mol1708	mol1708	0	-24.243650	-23.048107	-1.195543	-1.195543
2hoj_LIGfilip-openbabel_mol1709	mol1709	0	-58.703621	-21.740061	-36.963558	-36.963558
2hoj_LIGfilip-openbabel_mol1710	mol1710	1	-53.800388	-22.381832	-31.418556	-31.418556
2hoj_LIGfilip-openbabel_mol1711	mol1711	1	-24.539080	-24.244184	-0.294896	-0.294896
2hoj_LIGfilip-openbabel_mol1712	mol1712	0	-25.871172	-25.211258	-0.659913	-0.659913
2hoj_LIGfilip-openbabel_mol1713	mol1713	0	-30.802202	-30.428375	-0.373826	-0.373826
2hoj_LIGfilip-openbabel_mol1714	mol1714	0	-24.420893	-23.115808	-1.305083	-1.305083
2hoj_LIGfilip-openbabel_mol1715	mol1715	0	-24.748301	-23.383997	-1.364304	-1.364304
2hoj_LIGfilip-openbabel_mol1716	mol1716	0	-25.344910	-23.365076	-1.979834	-1.979834
2hoj_LIGfilip-openbabel_mol1717	mol1717	0	-21.176203	-20.553772	-0.622432	-0.622432
2hoj_LIGfilip-openbabel_mol1718	mol1718	0	-28.738361	-28.232832	-0.505529	-0.505529
2hoj_LIGfilip-openbabel_mol1719	mol1719	0	-22.120676	-20.088249	-2.032427	-2.032427
2hoj_LIGfilip-openbabel_mol1720	mol1720	0	-26.070475	-25.459946	-0.610529	-0.610529
RNAewa_LIGfilip-openbabel_mol0001	mol1	1	-48.413788	-45.861824	-2.551964	-2.551964
RNAewa_LIGfilip-openbabel_mol0002	mol2	1	-49.574787	-47.839832	-1.734954	-1.734954
RNAewa_LIGfilip-openbabel_mol0003	mol3	1	-40.580471	-35.377213	-5.203258	-5.203258
RNAewa_LIGfilip-openbabel_mol0004	mol4	1	-35.295784	-35.805138	0.509355	0.509355
RNAewa_LIGfilip-openbabel_mol0005	mol5	1	-46.699131	-46.511593	-0.187539	-0.187539
RNAewa_LIGfilip-openbabel_mol0006	mol6	1	-46.444580	-45.754894	-0.689684	-0.689684
RNAewa_LIGfilip-openbabel_mol0007	mol7	0	-43.348133	-44.583858	1.235726	1.235726
RNAewa_LIGfilip-openbabel_mol0008	mol8	0	-43.784920	-42.629807	-1.155115	-1.155115
RNAewa_LIGfilip-openbabel_mol0009	mol9	0	-46.457478	-46.356510	-0.100969	-0.100969
RNAewa_LIGfilip-openbabel_mol0010	mol10	0	-43.143463	-43.462387	0.318924	0.318924
RNAewa_LIGfilip-openbabel_mol0011	mol11	0	-44.657845	-41.173275	-3.484568	-3.484568
